Track	Start_Time	Pitch	Duration	Dynamic
0.0	0.100	57	2.0	100
0.0	0.510	60	0.500	100
0.0	1.100	64	0.500	100
0.0	1.510	69	0.500	100
0.0	2.100	71	0.500	100
0.0	2.100	56	2.0	100
0.0	2.510	64	0.500	100
0.0	3.100	60	0.500	100
0.0	3.510	71	0.500	100
0.0	4.100	72	0.500	100
0.0	4.100	55	2.0	100
0.0	4.510	64	0.500	100
0.0	5.100	60	0.500	100
0.0	5.510	72	0.500	100
0.0	6.100	66	0.500	100
0.0	6.100	54	2.0	100
0.0	6.510	62	0.500	100
0.0	7.100	57	0.500	100
0.0	7.510	66	0.500	100
0.0	8.100	53	4.0	100
0.0	8.100	64	0.500	100
0.0	8.510	60	0.500	100
0.0	9.100	57	0.500	100
0.0	9.510	60	1.0	100
0.0	10.510	64	0.500	100
0.0	11.100	60	0.500	100
0.0	11.510	57	0.500	100
0.0	12.100	55	0.500	100
0.0	12.100	47	0.500	100
1.0	12.100	55	0.500	100
0.0	12.510	57	0.500	100
0.0	12.510	45	2.0	100
1.0	12.510	57	0.500	100
0.0	13.100	57	2.0	100
1.0	13.100	57	2.0	100
0.0	14.510	45	0.500	100
0.0	14.880	52	0.130	100
0.0	15.100	53	0.500	100
0.0	15.510	52	0.500	100
0.0	16.100	45	2.0	100
1.0	16.100	64	4.0	100
1.0	16.100	72	4.0	100
1.0	16.100	76	4.0	100
1.0	16.100	57	2.0	100
0.0	16.510	60	0.500	100
0.0	17.100	64	0.500	100
0.0	17.510	69	0.500	100
0.0	18.100	71	0.500	100
0.0	18.100	56	2.0	100
1.0	18.100	56	2.0	100
0.0	18.510	64	0.500	100
0.0	19.100	60	0.500	100
0.0	19.510	71	0.500	100
1.0	20.100	72	4.0	100
0.0	20.100	55	2.0	100
1.0	20.100	64	2.0	100
1.0	20.100	69	4.0	100
0.0	20.100	72	0.500	100
1.0	20.100	55	2.0	100
0.0	20.510	64	0.500	100
0.0	21.100	60	0.500	100
0.0	21.510	72	0.500	100
0.0	22.100	54	2.0	100
0.0	22.100	66	0.500	100
1.0	22.100	54	2.0	100
0.0	22.510	62	0.500	100
0.0	23.100	57	0.500	100
0.0	23.510	66	0.500	100
0.0	24.100	64	0.500	100
1.0	24.100	60	4.0	100
1.0	24.100	69	4.0	100
1.0	24.100	72	4.0	100
0.0	24.100	53	4.0	100
1.0	24.100	53	4.0	100
0.0	24.510	60	0.500	100
0.0	25.100	57	0.500	100
0.0	25.480	60	1.0	100
0.0	26.510	64	0.500	100
0.0	27.100	60	0.500	100
0.0	27.510	57	0.500	100
1.0	28.100	71	0.500	100
0.0	28.100	55	0.500	100
0.0	28.100	47	0.500	100
1.0	28.100	57	0.500	100
1.0	28.100	67	0.500	100
1.0	28.100	74	0.500	100
1.0	28.510	76	0.500	100
0.0	28.510	57	0.500	100
1.0	28.510	72	0.500	100
0.0	28.510	45	0.500	100
1.0	28.510	69	0.500	100
1.0	28.510	57	0.500	100
1.0	29.100	69	2.0	100
1.0	29.100	72	2.0	100
0.0	29.100	45	2.0	100
1.0	29.100	57	2.0	100
0.0	29.100	57	2.0	100
1.0	29.100	76	2.0	100
0.0	31.100	45	0.500	100
0.0	31.510	47	0.500	100
1.0	32.100	76	2.0	100
1.0	32.100	67	2.0	100
1.0	32.100	60	2.0	100
0.0	32.100	48	2.0	100
1.0	32.100	72	2.0	100
0.0	32.510	52	0.500	100
0.0	33.100	55	0.500	100
0.0	33.510	64	0.500	100
1.0	34.100	78	2.0	100
1.0	34.100	62	2.0	100
0.0	34.100	66	0.500	100
1.0	34.100	69	2.0	100
0.0	34.100	50	2.0	100
1.0	34.100	74	2.0	100
0.0	34.510	62	0.500	100
0.0	35.100	57	0.500	100
0.0	35.510	66	0.500	100
1.0	36.100	81	1.0	100
0.0	36.100	64	0.500	100
0.0	36.100	53	2.0	100
1.0	36.100	72	1.0	100
1.0	36.100	77	1.0	100
1.0	36.100	65	2.0	100
0.0	36.510	60	0.500	100
1.0	37.100	74	0.500	100
1.0	37.100	79	0.500	100
0.0	37.100	57	0.500	100
1.0	37.100	69	0.500	100
1.0	37.510	77	0.500	100
0.0	37.510	64	0.500	100
1.0	38.100	72	1.0	100
0.0	38.100	59	0.250	100
1.0	38.100	76	1.0	100
0.0	38.100	45	1.0	100
1.0	38.100	69	1.0	100
1.0	38.100	64	1.0	100
0.0	38.260	60	0.250	100
0.0	38.510	57	0.500	100
0.0	39.100	45	0.500	100
1.0	39.510	59	0.500	100
1.0	39.510	79	0.500	100
0.0	39.510	47	0.500	100
1.0	39.510	74	0.500	100
1.0	39.510	67	0.500	100
1.0	40.100	60	2.0	100
0.0	40.100	60	0.500	100
1.0	40.100	67	2.0	100
0.0	40.100	48	2.0	100
1.0	40.100	79	2.0	100
1.0	40.100	76	2.0	100
0.0	40.510	55	0.500	100
0.0	41.100	52	0.500	100
0.0	41.510	60	0.500	100
1.0	42.100	79	2.0	100
1.0	42.100	67	2.0	100
0.0	42.100	43	2.0	100
1.0	42.100	59	2.0	100
0.0	42.100	67	0.500	100
1.0	42.100	74	2.0	100
0.0	42.510	59	0.500	100
0.0	43.100	55	0.500	100
0.0	43.510	67	0.500	100
0.0	44.100	62	0.250	100
0.0	44.100	57	0.250	100
1.0	44.100	79	0.500	100
1.0	44.100	74	0.500	100
0.0	44.100	50	0.500	100
0.0	44.100	67	0.250	100
1.0	44.100	71	0.500	100
1.0	44.100	62	0.500	100
0.0	44.260	62	0.250	100
0.0	44.260	57	0.250	100
0.0	44.260	66	0.250	100
1.0	44.510	62	0.500	100
0.0	44.510	50	0.500	100
0.0	44.510	66	0.500	100
0.0	44.510	57	0.500	100
0.0	44.510	62	0.500	100
1.0	44.510	78	0.500	100
1.0	44.510	69	0.500	100
1.0	44.510	81	0.500	100
0.0	45.100	66	2.0	100
0.0	45.100	62	2.0	100
1.0	45.100	81	2.0	100
0.0	45.100	57	2.0	100
1.0	45.100	62	2.0	100
1.0	45.100	69	2.0	100
0.0	45.100	50	2.0	100
1.0	45.100	78	2.0	100
0.0	47.100	45	0.500	100
0.0	47.510	47	0.500	100
0.0	48.100	48	2.0	100
1.0	48.100	60	1.0	100
1.0	48.100	67	1.0	100
1.0	48.100	76	1.0	100
1.0	48.100	72	1.0	100
0.0	48.510	52	0.500	100
0.0	49.100	55	0.500	100
1.0	49.100	60	0.500	100
1.0	49.100	76	0.500	100
1.0	49.100	72	0.500	100
1.0	49.100	81	0.500	100
1.0	49.510	60	0.500	100
1.0	49.510	71	0.500	100
1.0	49.510	76	0.500	100
0.0	49.510	60	0.500	100
1.0	49.510	79	0.500	100
0.0	50.100	66	0.500	100
0.0	50.100	50	2.0	100
1.0	50.100	71	0.500	100
1.0	50.100	74	0.500	100
1.0	50.100	62	0.500	100
1.0	50.100	79	0.500	100
1.0	50.510	78	0.500	100
1.0	50.510	69	0.500	100
1.0	50.510	62	0.500	100
0.0	50.510	62	0.500	100
1.0	50.510	74	0.500	100
1.0	51.100	62	1.0	100
1.0	51.100	72	0.500	100
1.0	51.100	67	0.500	100
0.0	51.100	57	0.500	100
1.0	51.100	76	0.500	100
1.0	51.510	69	0.500	100
0.0	51.510	66	0.500	100
1.0	51.510	74	0.500	100
1.0	51.510	66	0.500	100
1.0	52.100	72	1.0	100
0.0	52.100	53	2.0	100
1.0	52.100	81	1.0	100
1.0	52.100	65	1.0	100
0.0	52.100	64	0.500	100
1.0	52.100	77	1.0	100
0.0	52.510	60	0.500	100
1.0	53.100	77	0.500	100
0.0	53.100	57	0.500	100
1.0	53.100	65	0.500	100
1.0	53.100	74	0.500	100
1.0	53.100	84	0.500	100
1.0	53.510	83	0.500	100
1.0	53.510	79	0.500	100
0.0	53.510	64	0.500	100
1.0	53.510	67	0.500	100
1.0	53.510	74	0.500	100
1.0	54.100	81	1.0	100
1.0	54.100	76	1.0	100
1.0	54.100	84	1.0	100
0.0	54.100	59	0.250	100
0.0	54.100	45	1.0	100
1.0	54.100	69	1.0	100
0.0	54.260	60	0.250	100
0.0	54.510	57	0.500	100
0.0	55.100	45	0.500	100
1.0	55.510	86	0.500	100
0.0	55.510	47	0.500	100
1.0	56.100	79	2.0	100
0.0	56.100	48	2.0	100
1.0	56.100	88	2.0	100
1.0	56.100	72	2.0	100
1.0	56.100	60	2.0	100
0.0	56.510	52	0.500	100
0.0	57.100	55	0.500	100
0.0	57.510	60	0.500	100
0.0	58.100	50	2.0	100
1.0	58.100	69	2.0	100
1.0	58.100	62	2.0	100
1.0	58.100	78	2.0	100
1.0	58.100	86	2.0	100
0.0	58.510	57	0.500	100
0.0	59.100	62	0.500	100
0.0	59.510	66	0.500	100
0.0	60.100	60	0.500	100
1.0	60.100	64	0.500	100
1.0	60.100	79	0.500	100
0.0	60.100	57	0.500	100
1.0	60.100	76	0.500	100
0.0	60.100	64	0.500	100
0.0	60.100	53	0.500	100
1.0	60.100	72	0.500	100
1.0	60.510	77	0.500	100
0.0	60.510	53	0.500	100
0.0	60.510	60	0.500	100
1.0	60.510	81	0.500	100
0.0	60.510	57	0.500	100
1.0	60.510	72	0.500	100
0.0	60.510	64	0.500	100
1.0	60.510	65	0.500	100
0.0	61.100	57	2.0	100
1.0	61.100	77	2.0	100
1.0	61.100	65	2.0	100
0.0	61.100	64	2.0	100
0.0	61.100	53	2.0	100
1.0	61.100	72	2.0	100
0.0	61.100	60	2.0	100
1.0	61.100	81	2.0	100
2.0	63.100	69	0.500	127
2.0	63.510	71	0.500	127
0.0	64.100	57	2.0	100
1.0	64.100	57	2.0	100
2.0	64.100	72	1.0	127
0.0	64.510	60	0.500	100
0.0	65.100	64	0.500	100
2.0	65.100	71	0.500	127
0.0	65.510	69	0.500	100
2.0	65.510	69	0.250	127
2.0	65.760	71	1.580	127
0.0	66.100	56	2.0	100
1.0	66.100	56	2.0	100
0.0	66.100	71	0.500	100
0.0	66.510	64	0.500	100
0.0	67.100	60	0.500	100
2.0	67.330	69	0.340	127
0.0	67.510	71	0.500	100
2.0	67.680	71	0.330	127
0.0	68.100	55	2.0	100
0.0	68.100	72	0.500	100
1.0	68.100	55	2.0	100
2.0	68.100	72	0.500	127
2.0	68.480	74	1.0	127
0.0	68.510	64	0.500	100
0.0	69.100	60	0.500	100
2.0	69.510	72	0.500	127
0.0	69.510	72	0.500	100
0.0	70.100	66	0.500	100
0.0	70.100	54	2.100	100
2.0	70.100	71	0.500	127
1.0	70.100	54	1.0	100
2.0	70.510	69	0.500	127
0.0	70.510	62	0.500	100
2.0	71.100	72	0.500	127
0.0	71.100	57	0.500	100
2.0	71.510	74	0.510	127
0.0	71.510	66	0.510	100
0.0	72.200	53	3.980	100
1.0	72.200	53	3.980	100
2.0	72.200	76	2.280	127
0.0	72.200	64	1.140	100
0.0	73.160	60	1.140	100
2.0	74.300	74	1.140	127
0.0	74.300	57	1.140	100
0.0	75.390	60	0.610	100
2.0	75.440	72	0.560	127
